FIRM,Class,Start,End,TOD,FIRMF,Length,Night,Gap,WS,Idx,Base,StartAdj,LenAdj,Comp,Trans,Press,P1S,P1L,P2S,P2L,MalAdj,NFZ,WNFZ,AFZ,WAFZ,MFZ,WMFZ,NBad,TIW,RIW,HIW,SIW,CCW
2,1,318,1248,510,-1,930,0,999,0,2,6.00,-3.75,0.00,0.00,0.00,-0.67,2,815,-3,560,1,0,0,0,1,0,0,0,2950,1,2,3,0.00
0,0,1233,1898,-1,0,665,1,775,0,2,3.00,0.00,0.00,0.00,-2.00,-1.00,1,600,2,625,0,0,1,0,0,0,0,0,2710,0,0,4,0.50
1,0,633,1353,-1,1,720,0,999,0,4,6.00,0.00,0.00,0.00,-2.50,-2.33,-2,840,5,510,1,0,0,0,1,0,0,0,2170,1,1,3,0.00
1,1,318,1248,510,-2,930,0,999,0,2,6.00,-2.75,0.00,0.00,-2.00,-0.67,2,725,-8,615,1,0,0,0,1,0,0,0,2090,1,2,3,0.00
-2,0,1053,1803,-1,-2,750,1,920,0,4,3.00,0.00,-0.50,0.00,-2.00,-2.67,2,590,2,380,0,0,1,0,0,0,0,0,1745,2,0,3,0.00
-10,0,873,1343,-1,-10,470,0,435,0,14,6.00,0.00,0.00,-3.00,-5.00,-15.00,-10,555,-9,808,1,0,0,0,1,0,0,1,4239,2,7,5,5.50
2,1,123,1008,570,-2,885,1,999,1,1,3.00,0.00,0.00,0.00,-1.00,0.00,-10,180,-10,600,1,0,1,0,1,0,0,8,1965,2,4,4,1.00
4,0,885,1440,-1,4,555,0,690,0,2,6.00,0.00,0.00,0.00,-1.00,-0.67,2,680,11,0,0,0,0,0,1,0,0,0,680,1,0,1,0.50
-10,0,595,1185,-1,-10,590,0,999,0,12,6.00,0.00,0.00,0.00,-5.00,-12.83,-10,570,-10,660,1,0,0,0,1,0,0,2,4080,2,7,5,4.50
5,0,530,1010,-1,5,480,0,999,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,1,690,-10,720,1,0,0,0,1,0,0,0,3315,2,5,4,10.50
2,1,390,570,570,2,180,0,705,0,4,6.00,-1.50,0.00,0.00,-1.00,-2.00,4,480,2,765,1,0,0,0,0,0,1,0,2810,0,2,5,13.50
5,0,625,1250,-1,5,625,0,790,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,5,615,11,0,0,0,0,0,1,0,0,0,615,0,0,1,0.00
-2,0,135,645,-1,-2,510,1,960,0,6,3.00,0.00,0.00,0.00,-1.00,-4.33,-1,540,-1,610,1,0,1,0,0,0,0,0,3787,1,2,4,1.00
-10,0,375,975,-1,-10,600,0,600,0,15,6.00,-1.75,0.00,-1.00,-4.00,-19.67,-10,840,-10,615,1,0,0,0,1,0,1,5,4950,2,7,4,0.00
2,1,390,570,570,2,180,0,705,0,4,6.00,-1.50,0.00,0.00,-1.00,-2.00,4,480,2,765,1,0,0,0,0,0,1,0,2810,0,0,5,3.50
-10,0,1155,1955,-1,-10,800,1,480,0,10,3.00,0.00,-1.25,-4.00,-5.00,-10.67,-10,755,-7,515,0,0,1,0,0,0,0,1,5605,5,7,7,7.50
1,0,290,755,-1,1,465,0,999,0,2,6.00,-3.25,0.00,0.00,-1.00,-0.67,2,495,-10,520,1,0,0,0,0,0,0,0,1600,1,2,3,0.50
-8,1,195,990,570,-9,795,0,620,0,8,6.00,-4.75,0.00,-0.75,-2.00,-6.83,-5,715,-6,750,1,0,1,0,1,0,0,0,3430,1,3,4,5.00
-4,0,1200,1710,-1,-4,510,1,545,0,4,3.00,0.00,0.00,-3.00,-1.00,-3.00,-4,900,1,750,0,0,1,0,0,0,0,0,2835,0,1,3,0.00
2,0,615,1030,-1,2,415,0,575,0,3,6.00,0.00,0.00,-1.50,-1.00,-1.33,4,355,1,700,1,0,0,0,1,0,0,0,1055,1,0,1,0.00
-10,1,195,990,570,-10,795,0,620,0,12,6.00,-4.75,0.00,-0.75,-5.00,-14.33,-10,715,-10,310,1,0,1,0,1,0,0,5,4005,2,7,5,1.00
4,0,518,1083,-1,4,565,0,755,0,2,6.00,0.00,0.00,0.00,-1.00,-0.67,5,580,1,710,0,0,0,0,1,0,0,0,1290,0,0,2,1.00
5,0,923,1548,-1,5,625,0,999,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,5,610,1,740,1,0,0,0,1,0,0,0,2560,0,0,4,0.00
0,1,1373,2257,2010,-3,884,1,795,0,2,3.00,0.00,0.00,0.00,-2.00,-1.00,1,720,-1,740,1,0,1,0,0,0,0,0,2845,1,1,4,0.00
1,0,443,1068,-1,1,625,0,665,0,5,6.00,-0.50,0.00,0.00,-2.00,-3.00,1,760,2,645,0,0,0,0,1,0,0,0,2665,1,0,3,0.00
2,0,1373,2158,-1,2,785,1,999,1,1,3.00,0.00,-1.00,0.00,0.00,0.00,-2,820,0,770,1,0,1,0,0,0,0,0,1920,0,1,2,0.00
2,1,1373,2258,2010,-2,885,1,800,0,2,3.00,0.00,0.00,0.00,0.00,-1.00,2,715,-6,545,1,0,1,0,0,0,0,0,3509,2,2,5,0.00
1,0,1050,1260,-1,1,210,0,930,0,5,6.00,0.00,0.00,0.00,-2.00,-3.00,2,495,2,580,0,0,0,0,0,0,0,0,3259,2,1,6,0.50
-5,0,1310,1840,-1,-5,530,1,480,0,4,3.00,0.00,0.00,-4.00,-1.00,-2.67,-1,835,4,380,1,0,1,0,0,0,0,0,2540,1,0,4,2.00
0,1,180,950,570,0,770,0,999,1,1,6.00,-6.00,0.00,0.00,0.00,0.00,4,405,2,545,1,0,1,0,1,0,0,0,0,0,0,0,0.00
5,0,450,860,-1,5,410,0,999,1,1,6.00,-0.50,0.00,0.00,0.00,0.00,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
5,0,675,1168,-1,5,493,0,645,0,2,6.00,0.00,0.00,-0.25,0.00,-0.67,4,765,5,430,1,0,0,0,1,0,0,0,1195,0,0,2,0.00
-7,0,771,1145,-1,-7,374,0,999,0,9,6.00,0.00,0.00,0.00,-4.00,-9.17,-8,225,-6,420,1,0,0,0,1,0,0,0,2890,1,5,5,5.50
0,1,180,950,570,0,770,0,999,1,1,6.00,-6.00,0.00,0.00,0.00,0.00,5,199,0,495,1,0,1,0,1,0,0,0,1339,0,0,3,0.00
-2,0,1140,1945,-1,-2,805,1,660,0,2,3.00,0.00,-1.50,-1.00,-1.00,-1.00,2,570,2,780,0,0,1,0,0,0,0,0,2510,0,0,4,2.00
4,0,500,1280,-1,4,780,0,835,0,2,6.00,0.00,-0.50,0.00,-0.50,-0.67,4,710,-2,805,1,0,0,0,1,0,0,0,710,0,0,1,0.00
1,1,395,1035,570,1,640,0,999,0,3,6.00,-1.50,0.00,0.00,-2.00,-1.33,3,725,1,785,1,0,0,0,1,0,1,0,2870,1,0,3,0.00
0,0,200,850,-1,0,650,0,999,0,2,6.00,-4.75,0.00,0.00,-1.00,-0.67,2,800,11,0,0,0,1,0,0,0,0,0,800,0,0,1,0.00
2,0,1220,1915,-1,2,695,1,999,1,1,3.00,0.00,0.00,0.00,-1.00,0.00,4,775,3,605,1,0,1,0,0,0,0,0,1380,0,0,2,0.00
5,1,395,1030,570,5,635,0,999,1,1,6.00,-1.50,0.00,0.00,0.00,0.00,-1,735,2,695,1,0,0,0,1,0,1,0,0,0,0,0,0.00
0,0,680,1495,-1,0,815,0,999,0,4,6.00,0.00,-0.88,0.00,-2.00,-2.67,0,662,1,460,0,0,0,0,1,0,0,0,2192,0,0,3,0.00
2,0,1325,1795,-1,2,470,1,999,1,1,3.00,0.00,0.00,0.00,0.00,0.00,0,620,5,585,1,0,1,0,0,0,0,0,1205,1,0,2,0.00
-1,1,125,920,570,-2,795,1,999,0,3,3.00,0.00,0.00,0.00,-2.00,-2.00,0,675,1,660,1,0,1,0,1,0,0,0,1610,0,0,2,0.00
-4,0,1235,1800,-1,-4,565,1,999,0,6,3.00,0.00,0.00,0.00,-2.00,-5.00,-3,765,-1,500,0,0,1,0,0,0,0,0,3107,1,1,4,0.00
2,0,715,1130,-1,2,415,0,999,0,3,6.00,0.00,0.00,0.00,-2.00,-1.67,1,471,4,790,1,0,0,0,1,0,0,0,2466,1,2,3,0.00
1,1,125,915,570,0,790,1,999,1,1,3.00,0.00,0.00,0.00,-2.00,0.00,2,415,1,471,1,0,1,0,1,0,0,0,0,0,0,0,0.00
1,0,790,1450,-1,1,660,0,780,0,7,6.00,0.00,0.00,0.00,0.00,-4.67,3,495,1,625,0,0,0,0,1,0,0,0,2980,0,0,5,1.50
-5,0,1145,2080,-1,-5,935,1,999,1,1,3.00,0.00,-7.00,0.00,-1.00,0.00,-8,720,-9,795,1,0,1,0,0,0,0,0,2205,0,3,3,0.00
-2,2,240,1015,630,-3,775,0,999,0,4,6.00,-4.00,0.00,0.00,-2.00,-2.33,0,645,4,690,1,0,1,0,1,0,0,0,2295,1,0,4,0.00
-4,0,415,1135,-1,-4,720,0,999,0,7,6.00,-1.00,0.00,0.00,-4.00,-5.33,-8,480,1,390,0,0,0,0,1,0,1,0,3305,2,1,5,0.00
2,0,445,985,-1,2,540,0,510,0,3,6.00,-0.50,0.00,-2.50,0.00,-1.33,4,680,5,480,1,0,0,0,1,0,0,0,1780,0,3,4,2.50
-1,2,240,1015,630,-2,775,0,995,0,4,6.00,-5.00,0.00,0.00,0.00,-2.00,0,450,4,485,1,0,1,0,1,0,0,0,1025,0,0,3,0.50
4,0,490,915,-1,4,425,0,685,0,4,6.00,0.00,0.00,0.00,0.00,-2.00,4,540,4,865,0,0,0,0,1,0,0,0,1586,0,0,2,3.50
1,0,1400,1680,-1,1,280,1,900,1,2,3.00,0.00,0.00,0.00,-1.00,-1.00,1,275,-2,315,1,0,1,0,0,0,0,0,920,2,2,3,2.50
3,0,600,1245,-1,3,645,0,585,0,3,6.00,0.00,0.00,-1.25,0.00,-1.33,4,660,5,580,1,0,0,0,1,0,0,0,2785,0,1,3,7.50
-5,1,330,1070,630,-5,740,0,480,0,5,6.00,-2.50,0.00,-3.00,-2.00,-3.00,0,435,0,215,1,0,0,0,1,0,1,0,1220,1,0,4,6.50
4,0,390,1135,-1,4,745,0,999,1,1,6.00,-1.50,-0.25,0.00,0.00,0.00,11,0,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0.00
0,0,390,1195,-1,0,805,0,665,0,6,6.00,-1.50,-0.75,0.00,0.00,-4.00,1,775,2,785,1,0,0,0,1,0,1,0,3780,0,0,1,0.00
-10,0,390,1140,-1,-10,750,0,735,0,14,6.00,-1.50,-0.25,0.00,-2.00,-15.33,-10,705,-9,665,1,0,0,0,1,0,1,1,4375,2,6,3,0.00
-10,1,330,1070,630,-10,740,0,700,0,23,6.00,-2.50,0.00,0.00,-2.00,-27.33,-10,740,-10,795,1,0,0,0,1,0,1,10,4510,0,6,1,0.00
-1,0,1000,1600,-1,-1,600,1,999,0,3,3.00,0.00,0.00,0.00,-2.00,-1.67,4,555,2,480,0,0,1,0,0,0,0,0,1035,1,0,2,0.00
-3,0,1000,1840,-1,-3,840,1,999,0,3,3.00,0.00,-2.00,0.00,-2.00,-2.00,0,660,2,265,1,0,1,0,0,0,0,0,1270,1,0,3,0.00
-3,1,400,1000,630,-3,600,0,999,0,5,6.00,-1.25,0.00,0.00,-4.50,-3.33,-3,480,-1,346,1,0,0,0,1,0,1,0,1680,3,1,4,0.00
2,0,1080,1345,-1,2,265,0,480,0,2,6.00,0.00,0.00,-3.00,0.00,-0.67,1,340,11,0,0,0,0,0,0,0,0,0,340,0,0,1,0.00
2,0,1305,1550,-1,2,245,0,480,0,2,6.00,0.00,0.00,-3.00,0.00,-0.67,5,235,2,265,1,0,0,0,0,0,0,0,235,0,0,1,0.00
-6,2,565,735,630,-6,170,0,770,0,9,6.00,0.00,0.00,0.00,-2.00,-9.50,-7,525,-6,675,1,0,0,0,0,0,0,0,4510,2,5,6,7.00
4,0,390,1084,-1,4,694,0,665,0,2,6.00,-1.50,0.00,0.00,0.00,-0.67,4,775,2,675,0,0,0,0,1,0,1,0,3540,0,0,1,0.00
-8,0,390,990,-1,-8,600,0,915,0,11,6.00,-1.50,0.00,0.00,-2.00,-10.83,-7,525,-6,645,1,0,0,0,1,0,1,0,3834,1,5,2,0.00
5,1,457,880,630,5,423,0,999,0,2,6.00,-0.50,0.00,0.00,0.00,-0.67,5,437,5,462,1,0,0,0,1,0,0,0,1434,0,0,1,0.00
5,0,570,1202,-1,5,632,0,728,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,5,117,3,735,0,0,0,0,1,0,0,0,2833,0,0,2,0.00
3,0,390,990,-1,3,600,0,915,0,4,6.00,-1.50,0.00,0.00,0.00,-2.00,3,525,4,668,1,0,0,0,1,0,1,0,2337,0,0,2,0.00
4,1,457,880,630,4,423,0,999,0,3,6.00,-0.50,0.00,0.00,0.00,-1.33,4,437,5,415,1,0,0,0,1,0,0,0,2517,0,0,3,1.50
4,0,480,1215,-1,4,735,0,825,0,3,6.00,0.00,-0.12,0.00,-1.00,-1.33,3,705,2,730,0,0,0,0,1,0,0,0,1870,0,0,3,0.00
4,0,660,1380,-1,4,720,0,620,0,2,6.00,0.00,0.00,-0.75,0.00,-0.67,5,295,4,750,1,0,0,0,1,0,0,0,1600,0,0,3,0.00
3,1,380,630,630,3,250,0,999,0,3,6.00,-1.75,0.00,0.00,0.00,-1.33,4,780,1,360,1,0,0,0,0,0,1,0,2250,0,0,3,0.00
1,0,1320,1995,-1,1,675,1,805,1,2,3.00,0.00,0.00,0.00,-1.00,-1.00,3,165,11,0,0,0,1,0,0,0,0,0,165,1,0,1,0.00
-2,0,1305,1800,-1,-2,495,1,645,0,4,3.00,0.00,0.00,-1.25,-1.00,-3.00,0,570,1,660,1,0,1,0,0,0,0,0,2465,0,0,4,2.50
-8,0,520,1035,-1,-8,515,0,485,0,8,6.00,0.00,0.00,-2.75,-5.00,-6.67,-5,295,-7,485,1,0,0,0,1,0,0,0,3440,2,6,3,1.00
4,1,380,630,630,4,250,0,999,1,1,6.00,-1.75,0.00,0.00,0.00,0.00,-10,655,-10,685,1,0,0,0,0,0,1,4,1340,0,2,1,0.00
5,0,560,680,-1,5,120,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
-4,0,160,611,-1,-4,451,0,480,0,2,6.00,-5.00,0.00,-3.00,-1.00,-0.67,5,610,-1,460,1,0,1,0,0,0,0,0,1650,1,0,3,3.50
3,0,480,785,-1,3,305,0,805,0,3,6.00,0.00,-0.62,0.00,-1.00,-1.33,2,195,1,225,1,0,0,0,0,0,0,0,420,1,0,2,0.00
4,2,465,1040,630,4,575,0,999,0,3,6.00,-0.25,0.00,0.00,0.00,-1.33,3,235,5,150,1,0,0,0,1,0,0,0,385,0,0,2,0.00
1,0,265,860,-1,1,595,0,847,0,2,6.00,-3.50,0.00,0.00,-1.00,-0.67,5,348,-3,395,0,0,1,0,0,0,0,0,2743,1,2,3,2.50
-10,0,1380,1805,-1,-10,425,1,895,1,10,3.00,0.00,0.00,0.00,-6.00,-12.33,-10,440,-7,421,1,0,1,0,0,0,0,1,3742,2,5,3,1.00
1,2,210,925,630,1,715,0,999,1,1,6.00,-5.50,0.00,0.00,0.00,0.00,5,90,5,89,1,0,1,0,1,0,0,0,1294,1,0,4,0.00
5,0,790,1260,-1,5,470,0,950,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,4,770,11,0,0,0,0,0,1,0,0,0,770,0,0,1,0.00
4,0,420,770,-1,4,350,0,900,0,2,6.00,-1.00,0.00,0.00,0.00,-0.67,5,540,5,600,1,0,0,0,0,0,1,0,2020,0,0,4,0.00
-1,0,915,1450,-1,-1,535,0,495,0,3,6.00,0.00,0.00,-2.75,-3.00,-1.67,0,630,1,700,1,0,0,0,1,0,0,0,2922,2,2,4,10.00
-1,2,210,903,630,-1,693,0,693,0,3,6.00,-5.50,0.00,0.00,0.00,-1.33,4,477,5,580,1,0,1,0,1,0,0,0,2102,0,0,3,7.50
4,0,400,1068,-1,4,668,0,741,0,2,6.00,-1.25,0.00,0.00,0.00,-0.67,4,699,3,669,0,0,0,0,1,0,1,0,3424,0,0,1,0.00
3,0,400,1015,-1,3,615,0,811,0,3,6.00,-1.25,0.00,0.00,0.00,-1.33,4,629,4,699,1,0,0,0,1,0,1,0,1328,0,0,1,0.00
3,1,400,1084,630,3,684,0,795,0,3,6.00,-1.25,0.00,0.00,0.00,-1.33,4,645,4,673,1,0,0,0,1,0,1,0,3188,0,0,1,0.00
4,0,400,1075,-1,4,675,0,735,0,2,6.00,-1.25,0.00,0.00,0.00,-0.67,4,705,3,675,0,0,0,0,1,0,1,0,3450,0,0,1,0.00
2,0,400,1019,-1,2,619,0,810,0,5,6.00,-1.25,0.00,0.00,0.00,-2.67,3,630,3,700,1,0,0,0,1,0,1,0,2605,0,0,1,0.00
5,1,400,1090,630,4,690,0,999,1,1,6.00,-1.25,0.00,0.00,0.00,0.00,4,679,2,595,1,0,0,0,1,0,1,0,2558,0,0,1,0.00
-7,0,150,710,-1,-7,560,1,999,0,7,3.00,0.00,0.00,0.00,-3.00,-6.67,-5,574,-4,950,0,0,1,0,0,0,0,0,3694,2,2,4,0.00
3,0,905,1430,-1,3,525,0,999,0,3,6.00,0.00,0.00,0.00,-1.00,-1.67,2,695,2,815,1,0,0,0,1,0,0,0,2840,1,0,4,0.00
0,1,375,1175,630,-1,800,0,670,0,4,6.00,-1.75,0.00,0.00,-2.00,-2.33,1,755,1,690,1,0,0,0,1,0,1,0,2400,1,0,3,0.00
-4,0,870,1535,-1,-4,665,0,795,0,8,6.00,0.00,0.00,0.00,-3.00,-7.17,-4,615,-4,745,0,0,0,0,1,0,0,0,4405,2,3,6,1.00
2,0,155,775,-1,2,620,1,999,1,1,3.00,0.00,0.00,0.00,-1.00,0.00,-10,760,-10,740,1,0,1,0,0,0,0,4,2205,1,3,2,0.00
-9,1,375,1175,630,-10,800,0,670,0,10,6.00,-1.75,0.00,0.00,-4.00,-9.33,-9,755,-7,830,1,0,0,0,1,0,1,0,4195,0,6,4,3.00
2,0,105,635,-1,2,530,1,999,1,1,3.00,0.00,0.00,0.00,0.00,0.00,11,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00
-7,0,960,1525,-1,-7,565,0,855,0,10,6.00,0.00,0.00,0.00,-3.00,-9.67,-5,380,-6,440,1,0,0,0,1,0,0,0,2826,2,5,6,2.00
5,0,775,1290,-1,5,515,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,-10,575,-10,595,1,0,0,0,1,0,0,4,3100,2,5,4,1.50
-8,2,85,905,690,-10,820,1,999,0,9,3.00,0.00,0.00,0.00,-3.00,-8.00,-5,530,-1,481,1,0,1,0,1,0,0,0,3021,2,2,5,4.50
2,0,100,875,-1,2,775,1,999,1,1,3.00,0.00,-0.75,0.00,0.00,0.00,2,670,5,120,0,0,1,0,1,0,0,0,790,0,0,2,0.00
-5,0,25,550,-1,-5,525,1,490,0,5,3.00,0.00,0.00,-3.75,-1.00,-3.00,1,650,-1,630,1,0,1,0,0,0,0,0,2570,1,0,2,4.00
-1,1,100,1135,690,-9,1035,1,735,0,4,3.00,0.00,0.00,0.00,-1.00,-2.67,-4,900,1,460,1,0,1,0,1,0,0,0,2255,1,2,2,0.50
-5,0,430,795,-1,-5,365,1,270,0,1,3.00,0.00,-8.00,0.00,0.00,0.00,-5,345,-3,250,0,0,0,0,0,0,0,0,940,1,2,3,0.00
5,0,415,895,-1,5,480,0,999,1,1,6.00,-1.00,0.00,0.00,0.00,0.00,0,370,3,370,1,0,0,0,1,0,1,0,1860,0,0,5,0.00
2,1,100,1135,690,-5,1035,1,999,1,1,3.00,0.00,0.00,0.00,0.00,0.00,2,335,2,510,1,0,1,0,1,0,0,0,1250,0,0,2,0.00
-8,0,1355,2195,-1,-8,840,1,480,0,4,3.00,0.00,-2.00,-4.00,-2.00,-2.67,1,555,-2,883,0,0,1,0,0,0,0,0,2412,2,1,4,0.00
2,0,1010,1530,-1,2,520,0,520,0,2,6.00,0.00,0.00,-2.50,-1.00,-0.67,2,530,-10,725,1,0,0,0,0,0,0,0,2994,2,4,4,9.50
2,2,290,1395,690,-2,1105,0,999,1,1,6.00,-4.25,0.00,0.00,0.00,0.00,1,672,2,250,1,0,0,0,1,0,0,0,922,1,0,2,0.50
2,0,1020,1445,-1,2,425,0,760,0,3,6.00,0.00,0.00,0.00,-2.00,-1.67,1,345,0,345,0,0,0,0,0,0,0,0,690,2,0,2,6.50
0,0,40,430,-1,0,390,1,805,0,2,3.00,0.00,0.00,0.00,-2.00,-1.00,3,345,-3,320,1,0,1,0,0,0,0,0,1160,2,1,2,3.00
3,1,395,1125,690,2,730,0,655,0,2,6.00,-1.50,0.00,-0.25,-1.00,-0.67,5,535,-1,475,1,0,0,0,1,0,1,0,1400,1,0,3,2.50
0,0,1140,1660,-1,0,520,1,747,0,4,3.00,0.00,0.00,0.00,0.00,-3.00,1,394,2,610,0,0,1,0,0,0,0,0,1534,0,0,3,3.50
-1,0,180,735,-1,-1,555,0,999,0,3,6.00,-5.00,0.00,0.00,-1.00,-1.33,3,470,2,206,1,0,1,0,0,0,0,0,2082,2,1,5,5.00
5,0,930,1405,-1,5,475,0,840,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,4,870,-2,721,1,0,0,0,1,0,0,0,2141,0,1,3,0.00
-1,1,395,1125,690,-1,730,0,655,0,4,6.00,-1.50,0.00,-0.25,-3.00,-2.33,1,535,-2,735,1,0,0,0,1,0,1,0,2185,1,1,4,2.50
2,0,1290,1655,-1,2,365,1,999,1,1,3.00,0.00,0.00,0.00,0.00,0.00,-1,635,2,615,0,0,1,0,0,0,0,0,2185,1,0,2,0.50
-8,0,1260,1930,-1,-8,670,1,855,0,6,3.00,0.00,0.00,0.00,-6.00,-5.33,-7,720,-6,755,1,0,1,0,0,0,0,0,3250,3,4,4,0.00
0,1,45,905,690,-3,860,1,945,0,3,3.00,0.00,0.00,0.00,-1.00,-2.00,-1,840,2,545,1,0,1,0,1,0,0,0,1900,0,1,3,0.00
4,0,465,1265,-1,4,800,0,760,0,2,6.00,-0.25,-0.62,0.00,0.00,-0.67,2,815,11,0,0,0,0,0,1,0,0,0,815,0,0,1,0.00
-3,0,230,1205,-1,-3,975,0,999,1,1,6.00,-5.25,-4.00,0.00,0.00,0.00,4,727,4,800,1,0,1,0,1,0,0,0,0,0,0,0,0.00
-10,0,760,1545,-1,-10,785,0,610,0,10,6.00,0.00,-0.50,-0.75,-6.00,-10.50,-9,585,-10,450,1,0,0,0,1,0,0,0,4140,4,7,6,5.00
-5,1,45,905,690,-8,860,1,595,0,4,3.00,0.00,0.00,-2.00,-4.00,-2.33,-4,635,2,620,1,0,1,0,1,0,0,0,2905,1,3,4,6.00
-5,0,1320,1869,-1,-5,549,1,640,0,6,3.00,0.00,0.00,-1.25,-2.00,-4.50,-1,415,3,720,0,0,1,0,0,0,0,0,2974,1,0,3,4.00
2,0,1040,1303,-1,2,263,0,999,0,3,6.00,0.00,0.00,0.00,-2.00,-1.67,-3,760,0,563,1,0,0,0,0,0,0,0,3269,1,2,3,6.00
-1,1,430,1154,690,-1,724,0,522,0,4,6.00,-0.75,0.00,-2.25,-2.00,-2.33,2,228,1,475,1,0,0,0,1,0,0,0,1208,0,0,3,4.50
2,0,130,757,-1,2,627,1,999,0,2,3.00,0.00,0.00,0.00,0.00,-1.00,2,392,-1,572,0,0,1,0,0,0,0,0,1757,1,1,3,0.00
2,0,1240,2026,-1,2,786,1,999,1,1,3.00,0.00,-1.00,0.00,0.00,0.00,2,675,2,320,1,0,1,0,0,0,0,0,995,0,0,2,0.00
2,1,430,1155,690,2,725,0,522,0,2,6.00,-0.75,0.00,-2.25,0.00,-0.67,5,228,2,775,1,0,0,0,1,0,0,0,1003,0,0,2,0.00
4,0,420,720,-1,4,300,0,955,0,2,6.00,-1.00,0.00,0.00,0.00,-0.67,5,485,11,0,0,0,0,0,0,0,1,0,485,0,0,1,0.00
2,0,420,810,-1,2,390,0,999,0,5,6.00,-1.00,0.00,0.00,0.00,-2.67,3,390,4,405,1,0,0,0,0,0,1,0,1980,0,0,1,0.00
4,2,420,850,690,4,430,0,999,0,3,6.00,-1.00,0.00,0.00,0.00,-1.33,4,403,4,695,1,0,0,0,0,0,1,0,2408,0,0,1,0.00
4,0,420,720,-1,4,300,0,940,0,2,6.00,-1.00,0.00,0.00,0.00,-0.67,5,500,3,392,0,0,0,0,0,0,1,0,2138,0,0,1,0.00
2,0,420,815,-1,2,395,0,999,0,5,6.00,-1.00,0.00,0.00,0.00,-2.67,3,397,4,410,1,0,0,0,0,0,1,0,2001,0,0,1,0.00
4,2,420,845,690,4,425,0,999,0,3,6.00,-1.00,0.00,0.00,0.00,-1.33,4,408,4,702,1,0,0,0,0,0,1,0,2432,0,0,1,0.00
3,0,326,666,-1,3,340,0,999,1,1,6.00,-2.50,0.00,0.00,-1.00,0.00,-2,400,1,365,0,0,0,0,0,0,0,0,1390,1,1,3,0.00
-10,1,226,1136,750,-10,910,0,480,0,10,6.00,-4.25,0.00,-3.00,-3.00,-9.33,-5,480,-4,720,1,0,1,0,1,0,0,0,4055,0,4,4,0.00
2,0,56,476,-1,2,420,1,999,1,1,3.00,0.00,0.00,0.00,0.00,0.00,11,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00
0,0,891,1346,-1,0,455,0,535,0,3,6.00,0.00,0.00,-2.25,-2.00,-1.67,1,630,4,720,1,0,0,0,1,0,0,0,3440,2,0,4,7.00
-8,0,126,846,-1,-8,720,1,625,0,8,3.00,0.00,0.00,-1.75,-3.00,-6.67,-1,435,0,465,1,0,1,0,0,0,0,0,2585,3,0,3,13.00
-10,1,226,1111,750,-10,885,0,480,0,18,6.00,-4.25,0.00,-3.00,-6.00,-20.67,-10,480,-10,375,1,0,1,0,1,0,0,6,3000,2,7,6,23.50
2,0,700,1380,-1,2,680,0,895,0,3,6.00,0.00,0.00,0.00,-3.00,-1.33,2,539,3,635,0,0,0,0,1,0,0,0,1839,0,0,2,1.50
-2,0,1290,1705,-1,-2,415,1,855,0,4,3.00,0.00,0.00,0.00,-2.00,-2.67,-1,480,4,690,1,0,1,0,0,0,0,0,2681,2,2,5,1.00
-1,1,615,1200,750,-1,585,0,999,0,5,6.00,0.00,0.00,0.00,-4.00,-3.33,-3,665,1,645,1,0,0,0,1,0,0,0,2550,1,1,3,1.50
-1,0,630,1365,-1,-1,735,0,495,0,4,6.00,0.00,-0.12,-2.75,-2.00,-2.33,2,440,-2,445,0,0,0,0,1,0,0,0,1270,2,1,3,1.50
-1,0,1140,1825,-1,-1,685,1,780,0,4,3.00,0.00,0.00,0.00,-1.00,-3.00,0,374,0,780,1,0,1,0,0,0,0,0,3254,1,1,4,3.00
-10,0,765,1505,-1,-10,740,0,570,0,13,6.00,0.00,-0.12,-1.50,-6.00,-16.17,-10,475,-10,720,1,0,0,0,1,0,0,3,3419,3,6,5,7.00
-10,1,615,1200,750,-10,585,0,750,0,22,6.00,0.00,0.00,0.00,-8.00,-28.83,-10,360,-10,700,1,0,0,0,1,0,0,12,3650,2,6,3,6.50
4,0,480,1070,-1,4,590,0,999,0,2,6.00,0.00,0.00,0.00,-1.00,-0.67,2,645,11,0,0,0,0,0,1,0,0,0,645,0,0,1,0.00
2,0,1395,2125,-1,2,730,1,999,0,2,3.00,0.00,-0.25,0.00,0.00,-1.00,2,710,-7,570,1,0,1,0,0,0,0,0,2580,2,2,3,0.00
2,0,870,1420,-1,2,550,0,999,0,2,6.00,0.00,0.00,0.00,-3.00,-0.67,1,795,-4,795,1,0,0,0,1,0,0,0,3584,0,1,5,0.00
